Texts,Sentiment
Condemnation is the seizure of private property by a government for a public purpose. ,0
many felt that they should also be going after more high-profile convictions and that the best way to root out corruption was to take on the whole organization.,0
"When someone is convicted of a crime, the impact on their finances can be extreme.",0
What Are The Signs of Financial Danger?,0
"When filing a bankruptcy, the biggest danger is the fact that you are barred from filing another bankruptcy for a specified period of time.",0
"The envolvement of private equity in with Toys ""R"" US was so blatantly evident disaster.",0
value can be both created and destroyed seemingly overnight.,0
we are obliged to avoid making mistakes that could destroy our portfolios.,0
it's painstakingly clear that private equity funds are not prepared for the growing threat of disruption.,0
"After laboriously adapting to the unpredictability of economic cycles, the industry must now tackle a more persistent threat.",0
Private equity firms are facing the rising risk in 2019 that increased interest rates will push up their costs and drive down values,0
That company was in a death spiral for years and no PE giant was going to turn it around.,0
A company that seeks death spiral financing probably has no other way to raise money to survive.,0
"Quite worryingly, even though private equity deal valuations are ticking up and firms are increasingly turning to debt as a means of funding deals, institutional investors remain bullish on the asset class.
",0
"His rock-bottom rates encouraged Americans to load up on debt to buy homes, even when they had no savings, no income and no job prospects.",0
"Worse still, performance persistence in private equity is diminishing",0
"In private equity, the flow of capital and the number of funds have both doubled in the last two decades, hurting the persistence of returns, which until now has been thought of as the defining aspect of private equity.",0
persistence of returns from private-equity funds in the last decade has gone down.,0
performance persistence is still there among top private equity funds but it has decreased considerably as billions keep flowing into the asset class.,0
"If you also factor in ""disruption"" and the inability of top funds to adapt to major disruption, then it shouldn't surprise us that performance persistence is withering.",0
Inability to face unexpected financial expenses!,0
"The ultimate caveat is, if the LPs don't have highly experienced teams, they shouldn't be co-investing alongside the private equity funds.",0
"If Long Term Capital Management had collapsed , it would have set off a global financial crisis ",0
"Despite its ability to survive past disasters, the collapse of the U.S. housing market ultimately brought Lehman to its knees",0
Long Term Capital Management was a massive hedge fund with $126 billion in assets that almost collapsed in late 1998.,0
"Lehman's bankruptcy filing was the largest in history, as its assets far surpassed those of previous bankrupt giants such as WorldCom and Enron.",0
Filing for bankruptcy has a bad reputation in many circles due to the fact that it damages your credit and involves discharging debts that will likely never be repaid,0
Lehman's demise made it the largest victim of the U.S. subprime mortgage-induced financial crisis that swept through global financial markets in 2008.,0
"victims of financial crime, refers to people who were contacted to invest in a financial product, where the company selling the product was found to be fraudulent.",0
Subprime mortgage were one of the main drivers that led to the Great Recession.,0
"Subprime, The mere mention of the word is enough to send chills down the backs of investors, bankers, and homeowners.",0
There's a large amount of risk associated with any subprime mortgage.,0
Economists and historians often cite the Great Depression as the most catastrophic economic event of the 20th century.,0
A variety of specific events and policies contributed to the Great Depression and helped to prolong it during the 1930s.,0
The Great Depression was the greatest and longest economic recession in modern world history,0
Private equity firms brace for slump as recession concerns persist,0
"While governments and central banks have unleashed or prepared stimulus measures, the spread of COVID-19 is putting a huge strain on economies and stoking concerns of a worldwide recession.",0
"The 1929 stock market crash wiped out nominal wealth, both corporate and private, and sent the U.S. economy into a tailspin.",0
"World oil prices crashed Monday, fueling a vicious selloff on stock markets which were already buckling under intense pressure over the spreading coronavirus outbreak.",0
"Firms are preparing for a potential economic downturn, devoting more capital to existing investments and locking in new funds.",0
 investing proceeds into a strained portfolio company could result in the ultimate loss of the proceeds if the company is not able to withstand the downturn.,0
"Shares around the world had their worst day since the financial crisis with the dramatic falls leading to the day being dubbed ""Black Monday"".",0
"While not a Monday, March 12, 2020, was the largest percentage drop in a day in the Dow's history since Black Monday 1987.",0
"The New York markets tumbled at the opening with the DJIA immediately down nearly six percent, playing catch up with Europe where London, Paris and Frankfurt were all off more than eight percent.",0
A loan default happens when the lender considers the loan agreement to be broken and the debtor is unable to meet his obligations.,0
"Defaulting on a loan will cause a substantial and lasting drop in the debtor's credit score, as well as extremely high interest rates on any future loan.",0
The Standing Committee on Assessment of Vulnerabilities (SCAV) is the FSB’s main mechanism for identifying and assessing risks and vulnerabilities in the financial system.,0
The Committee focuses on macro-financial related vulnerabilities and risks arising from structural weaknesses in the financial system.,0
"After years of reports about the Malaysian government being involved in a multibillion-dollar embezzlement scandal involving the 1MDB fund, the incumbent prime minister Najib Razak was ousted in a May election.",0
"As a business owner, you need to be aware of embezzlement and how to protect your business from potential embezzlers, because it happens more often than you would like to think.",0
Corporate malfeasance is the deceptive or illegal practice of a business that causes financial harm to someone.,0
The person affected by corporate malfeasance can seek restitution from the company in civil court.,0
"In June, a federal grand jury indicted Holmes and Balwani on charges of wire fraud and conspiracy to commit wire fraud for their roles in separate schemes: one to defraud investors and one to defraud doctors and patients.",0
U.S. law enforcement dealt a heavy blow to fraudsters in June when U.S. Department of Justice (DOJ) officials announced the largest-ever nationwide health care fraud takedown.,0
"If total sales fail to increase to make up for a profit decline, total gross profits in the income statement will go down.",0
this was followed by a trade war,0
It's not a good time for LPs to break out into a cold sweat. ,0
private equity portfolios were hit hard,0
mark-to-market valuations are going to be severe,0
It’s not great to find that one or two companies in a PE fund fail,0
the broadest shoulders on which to bear such losses,0
it is hard to ascertain how much worse things could get.,0
"With this huge health crisis and economic downturn, we are all of a sudden seeing how risky it is to have the ownership split between the real estate side that has the most valuable asset and the operator, who is left with much less.",0
"That would be the worst such decline since 2009, and pandemic shutdowns only began toward the end of the quarter.",0
"More than 70% of the 90 IPOs led by GPs underperformed, averaging an annualized total shareholder return (TSR) that was 12 percentage points lower than the relevant public benchmark.",0
APAC-focused fundraising slowed considerably,0
But dividend recaps slowed in the US,0
"APAC-focused fundraising slowed considerably, dropping from nearly $200 billion in 2017 to about $80 billion in 2019, which represented a significant decrease from around 25% of global fundraising in 2017 to about 13% in 2019.",0
There is a growing expectation of a global recession in the near future.,0
"Some observers have raised concerns about the stockpile, suggesting that if a recession hits, GPs could be left holding many years of uncalled capital and would seek extensions.",0
"It was a different story for volume, with exit count down to 1,078, its lowest level since 2012.",0
More than 70% of IPOs led by PE funds have significantly underperformed their benchmark public indexes,0
New Bain & Company analysis shows that two-thirds of 981 global IPOs (including corporate-led IPOs) underperformed over the following five years against relevant public benchmarks.,0
what's worrying them,0
investor confidence in the asset class has actually dipped slightly,0
last few years' vintages are likely to post lacklustre performance,0
LPs are certainely concerned about it,0
selling a stake to an outside investor makes a GP a less attractive investment partner,0
investors should hold their nerve,0
it took time to for valuations to be written down by GPs,0
fall in the value,0
You can’t time the markets in this asset class,0
otherwise you risk missing out on returns,0
I’ve been expecting a market downturn for many years now,0
It’s not great to find that one or two companies in a PE fund fail,0
please don’t change your investment strategy,0
It’s not a time to start moving into something totally different,0
The rationale for urging investors to remain cautious,0
The difficulty for these funds is predicting the end of what has been a long economic growth cycle,0
"Opinion was divided on whether coronavirus could prompt a downturn, with some saying that the effect it has on supply chains could intensify an economic slowdown",0
"For PE firms, however, the question is less about when the next downturn will come than how to respond when it arrives.",0
Analysts expect steeper declines in the second quarter (37 percent) and the third (20 percent),0
"As the recent economic shock waves hit the markets, there were no safe spaces to turn to as declines hit valuations across all industry segments",0
Decreases in the Lincoln MMI were most severe for COVID-19-impacted industries including industrials and consumer with an average decline of 8.6%,0
Results of the survey show that approximately 80% of private equity firms believe there could be up to a 25% reduction in the value of portfolio investments in their first quarter valuations,0
